company_id,company_name,num_laid_off,pct_laid_off,industry,office,country_code,country,region,continent,date_announced,year,quarter,month,weekday,week,stage,mn_raised_dollar,source
19,98point6,NA,0.1,Healthcare,Seattle,USA,United States,Northern America,North America,2022-07-21,2022,Q3,7,Thursday,29,Series E,247,https://www.geekwire.com/2022/health-care-startup-98point6-lays-off-10-of-workforce-but-says-its-still-in-growth-mode/
1239,InVision,NA,0.5,Product,New York City,USA,United States,Northern America,North America,2022-07-21,2022,Q3,7,Thursday,29,Series F,356,https://www.linkedin.com/posts/clarkvalberg_yesterday-was-a-very-difficult-day-for-the-activity-6955950170509320192-KCWJ/
298,Blockchain.com,150,0.25,Crypto,London,GBR,United Kingdom,Northern Europe,Europe,2022-07-21,2022,Q3,7,Thursday,29,Series D,490,https://www.coindesk.com/business/2022/07/21/blockchaincom-cuts-25-workforce-amid-crypto-bear-market/
1969,Rad Power Bikes,63,0.1,Transportation,Seattle,USA,United States,Northern America,North America,2022-07-21,2022,Q3,7,Thursday,29,Series D,329,https://www.geekwire.com/2022/rad-power-bikes-cuts-about-10-of-staff-citing-economic-uncertainty-and-rising-operating-costs/
1986,RealSelf,11,0.05,Healthcare,Seattle,USA,United States,Northern America,North America,2022-07-21,2022,Q3,7,Thursday,29,Series B,42,https://www.geekwire.com/2022/cosmetic-treatment-review-platform-realself-lays-off-11-employees/
448,Catalyst,NA,NA,Support,New York City,USA,United States,Northern America,North America,2022-07-21,2022,Q3,7,Thursday,29,Series B,45,Internal memo
2211,Smarsh,NA,NA,Other,Portland,USA,United States,Northern America,North America,2022-07-21,2022,Q3,7,Thursday,29,Private Equity,NA,https://www.oregonlive.com/silicon-forest/2022/07/smarsh-big-portland-tech-company-is-cutting-jobs.html
133,AppGate,130,0.22,Security,Miami,USA,United States,Northern America,North America,2022-07-21,2022,Q3,7,Thursday,29,Post-IPO,NA,https://m.marketscreener.com/quote/stock/APPGATE-INC-128303647/news/APPGATE-INC-Costs-Associated-with-Exit-or-Disposal-Activities-form-8-K-41078857/
402,Callisto Media,140,0.35,Media,SF Bay Area,USA,United States,Northern America,North America,2022-07-21,2022,Q3,7,Thursday,29,Series D,NA,https://www.publishersweekly.com/pw/by-topic/industry-news/publisher-news/article/89897-callisto-media-promising-to-act-swiftly-and-decisively-lays-off-35-of-workforce.html
1461,Lunchbox,60,0.33,Food,New York City,USA,United States,Northern America,North America,2022-07-21,2022,Q3,7,Thursday,29,Series B,72,https://www.businessinsider.com/lunchbox-lays-off-employees-as-food-tech-startups-face-downturn-2022-7
146,Arete,NA,NA,Security,Miami,USA,United States,Northern America,North America,2022-07-22,2022,Q3,7,Friday,29,Unknown,NA,https://www.crn.com/news/security/arete-ir-is-the-latest-cybersecurity-company-to-lay-off-staff
1953,Quanto,28,0.22,Finance,Sao Paulo,BRA,Brazil,Latin America and the Caribbean,South America,2022-07-22,2022,Q3,7,Friday,29,Series A,15,https://www.seudinheiro.com/2022/empresas/onda-de-demissoes-quanto-startup-facily-involves-lils/
821,Eucalyptus,50,0.2,Healthcare,Sydney,AUS,Australia,Australia and New Zealand,Oceania,2022-07-22,2022,Q3,7,Friday,29,Series C,69,https://www.news.com.au/finance/business/other-industries/australian-healthcare-startup-fires-20-per-cent-of-staff/news-story/c582a96f5cc55a99962c2c79aa7033a9
1767,Owlet,NA,NA,Healthcare,Lehi,USA,United States,Northern America,North America,2022-07-22,2022,Q3,7,Friday,29,Post-IPO,178,https://www.linkedin.com/feed/update/urn:li:activity:6957832944329580544/
2713,Workstream,45,NA,HR,SF Bay Area,USA,United States,Northern America,North America,2022-07-22,2022,Q3,7,Friday,29,Series B,58,LinkedIn
506,Clarify Health,15,0.05,Healthcare,SF Bay Area,USA,United States,Northern America,North America,2022-07-22,2022,Q3,7,Friday,29,Series D,328,https://twitter.com/erinbrodwin/status/1550495194805518337
1830,People.ai,NA,NA,Sales,SF Bay Area,USA,United States,Northern America,North America,2022-07-22,2022,Q3,7,Friday,29,Series D,200,LinkedIn
327,Boosted Commerce,NA,0.05,Retail,Los Angeles,USA,United States,Northern America,North America,2022-07-22,2022,Q3,7,Friday,29,Series B,137,https://www.businessinsider.com/amazon-aggregator-boosted-commerce-layoffs-2022-7
2233,Soluto,120,1,Support,Tel Aviv,ISR,Israel,Western Asia,Asia,2022-07-24,2022,Q3,7,Sunday,29,Acquired,18,https://www.calcalistech.com/ctechnews/article/s1xemk935
2795,Zymergen,80,NA,Other,SF Bay Area,USA,United States,Northern America,North America,2022-07-25,2022,Q3,7,Monday,30,Acquired,974,https://www.bizjournals.com/sanfrancisco/news/2022/07/25/zymergen-ginkgo-bioworks-zyme-dna-merger-job-cuts.html
1194,Included Health,NA,0.06,Healthcare,SF Bay Area,USA,United States,Northern America,North America,2022-07-25,2022,Q3,7,Monday,30,Series E,272,https://www.fiercehealthcare.com/digital-health/digital-health-company-included-health-cuts-workforce-part-restructuring-move
1819,Pear Therapeutics,25,0.09,Healthcare,Boston,USA,United States,Northern America,North America,2022-07-25,2022,Q3,7,Monday,30,Post-IPO,409,https://www.massdevice.com/pear-therapeutics-announces-layoffs/
1510,McMakler,90,NA,Real Estate,Berlin,DEU,Germany,Western Europe,Europe,2022-07-26,2022,Q3,7,Tuesday,30,Unknown,214,https://www.businessinsider.de/gruenderszene/business/mcmakler-massenentlassung-nach-firmenfeier/
1186,Immutable,20,0.06,Crypto,Sydney,AUS,Australia,Australia and New Zealand,Oceania,2022-07-26,2022,Q3,7,Tuesday,30,Series C,279,https://www.cnet.com/tech/gaming/crypto-star-immutable-creator-of-nft-game-gods-unchained-lays-off-over-20-staff/
2160,Shopify,1000,0.1,Retail,Ottawa,CAN,Canada,Northern America,North America,2022-07-26,2022,Q3,7,Tuesday,30,Post-IPO,122,https://www.wsj.com/articles/shopify-to-lay-off-10-of-workers-in-broad-shake-up-11658839047
1198,InDebted,40,0.17,Finance,Sydney,AUS,Australia,Australia and New Zealand,Oceania,2022-07-26,2022,Q3,7,Tuesday,30,Series B,41,https://www.news.com.au/finance/business/technology/startup-sacks-40-employees-amid-200-million-valuation/news-story/891f316c53bb38c7f12d519b26f07ee5
1760,Outbrain,38,0.03,Marketing,New York City,USA,United States,Northern America,North America,2022-07-26,2022,Q3,7,Tuesday,30,Post-IPO,394,https://en.globes.co.il/en/article-fiverr-lays-off-60-including-30-employees-in-israel-1001419413
900,Fiverr,60,0.08,Other,Tel Aviv,ISR,Israel,Western Asia,Asia,2022-07-26,2022,Q3,7,Tuesday,30,Post-IPO,111,https://en.globes.co.il/en/article-fiverr-lays-off-60-including-30-employees-in-israel-1001419413
731,Dover,23,0.3,Recruiting,SF Bay Area,USA,United States,Northern America,North America,2022-07-26,2022,Q3,7,Tuesday,30,Series A,22,https://blog.dover.io/changes-to-our-team/
2192,Skai,30,0.04,Marketing,Tel Aviv,ISR,Israel,Western Asia,Asia,2022-07-27,2022,Q3,7,Wednesday,30,Series E,60,https://www.calcalistech.com/ctechnews/article/ry0jnia39?prof=5211.Ctech-5214.ctech.Startups
2049,Rivian,840,0.06,Transportation,Detroit,USA,United States,Northern America,North America,2022-07-27,2022,Q3,7,Wednesday,30,Post-IPO,10700,https://www.cnn.com/2022/07/27/business/rivian-layoffs/index.html
556,Coinsquare,30,0.24,Crypto,Toronto,CAN,Canada,Northern America,North America,2022-07-27,2022,Q3,7,Wednesday,30,Unknown,98,https://betakit.com/coinsquare-lays-off-24-percent-of-staff-amid-turbulent-crypto-market-shifted-focus-to-regulation/
2639,Vox Media,39,0.02,Media,Washington D.C.,USA,United States,Northern America,North America,2022-07-27,2022,Q3,7,Wednesday,30,Series F,307,https://www.axios.com/2022/07/27/vox-media-layoffs-economic-uncertainty
262,Bikayi,NA,NA,Retail,Bengaluru,IND,India,Southern Asia,Asia,2022-07-28,2022,Q3,7,Thursday,30,Series A,12,https://inc42.com/features/bikayi-in-disarray-startup-hit-by-fraud-allegations-seller-exodus/
2400,TextNow,22,NA,Consumer,Waterloo,CAN,Canada,Northern America,North America,2022-07-28,2022,Q3,7,Thursday,30,Seed,1,Internal memo
2039,Ribbon,136,NA,Real Estate,New York City,USA,United States,Northern America,North America,2022-07-28,2022,Q3,7,Thursday,30,Series C,405,https://www.inman.com/2022/07/28/ribbon-slashes-one-third-of-workforce-to-adjust-to-new-reality/
1372,Laybuy,45,NA,Finance,Auckland,NZL,New Zealand,Australia and New Zealand,Oceania,2022-07-28,2022,Q3,7,Thursday,30,Post-IPO,130,https://www.stuff.co.nz/business/300648897/laybuy-to-cut-45-jobs-as-it-searches-for-profit
2371,Tapas Media,NA,NA,Media,SF Bay Area,USA,United States,Northern America,North America,2022-07-28,2022,Q3,7,Thursday,30,Acquired,17,NA
336,Brainbase,NA,NA,Sales,Los Angeles,USA,United States,Northern America,North America,2022-07-28,2022,Q3,7,Thursday,30,Series A,12,https://medium.com/brainbase/update-on-brainbase-2022-645d46123393
88,Allbirds,23,NA,Retail,SF Bay Area,USA,United States,Northern America,North America,2022-07-28,2022,Q3,7,Thursday,30,Post-IPO,202,Internal memo
1543,Metromile,60,0.2,Finance,SF Bay Area,USA,United States,Northern America,North America,2022-07-28,2022,Q3,7,Thursday,30,Acquired,510,https://techcrunch.com/2022/07/29/lemonade-closes-on-acquisition-of-insurtech-metromile-promptly-lays-off-about-20-of-its-staff/
464,Change.org,NA,0.19,Other,SF Bay Area,USA,United States,Northern America,North America,2022-07-28,2022,Q3,7,Thursday,30,Series D,72,https://change-org.medium.com/restructuring-change-org-for-the-future-1c83c1c5b704
10,2U,NA,0.2,Education,Washington D.C.,USA,United States,Northern America,North America,2022-07-28,2022,Q3,7,Thursday,30,Post-IPO,426,https://www.insidehighered.com/news/2022/08/01/online-program-enabler-2u-resets-its-pricing-model
429,Career Karma,60,0.33,Education,SF Bay Area,USA,United States,Northern America,North America,2022-07-28,2022,Q3,7,Thursday,30,Series B,51,https://techcrunch.com/2022/07/28/career-karma-conducts-layoffs-as-tech-jobs-face-a-massive-stress-test/
2517,Turntide,NA,0.2,Energy,SF Bay Area,USA,United States,Northern America,North America,2022-07-28,2022,Q3,7,Thursday,30,Unknown,491,https://www.bizjournals.com/sanjose/news/2022/07/28/sunnyvale-based-turntide-cuts-more-than-100-jobs.html
2728,Yabonza,NA,1,Real Estate,Sydney,AUS,Australia,Australia and New Zealand,Oceania,2022-07-29,2022,Q3,7,Friday,30,Unknown,6,https://www.smartcompany.com.au/industries/property/yabonza-liquidiation-tech-sector/
1559,MissFresh,NA,NA,Food,Beijing,CHN,China,Eastern Asia,Asia,2022-07-29,2022,Q3,7,Friday,30,Post-IPO,1700,https://technode.com/2022/07/29/chinese-online-grocer-missfresh-halts-core-business-and-begins-massive-layoff/
554,CoinFLEX,NA,NA,Crypto,Victoria,SYC,Seychelles,Sub-Saharan Africa,Africa,2022-07-29,2022,Q3,7,Friday,30,Unknown,11,https://coinflex.com/blog/coinflex-update-july-29-2022/
1189,Imperfect Foods,50,NA,Food,SF Bay Area,USA,United States,Northern America,North America,2022-07-29,2022,Q3,7,Friday,30,Series D,229,https://www.bizjournals.com/sanfrancisco/news/2022/07/29/imperfect-foods-bayview-sf-hq-warehouse-layoffs.html
2148,Shelf Engine,43,NA,Food,Seattle,USA,United States,Northern America,North America,2022-07-29,2022,Q3,7,Friday,30,Series B,58,https://www.geekwire.com/2022/seattle-startup-shelf-engine-lays-off-43-employees-due-to-challenging-economic-conditions/
513,Clearco,125,0.25,Finance,Toronto,CAN,Canada,Northern America,North America,2022-07-29,2022,Q3,7,Friday,30,Series C,681,https://betakit.com/clearco-cuts-a-quarter-of-staff-amid-significant-headwinds/
1951,Quantcast,40,0.06,Marketing,SF Bay Area,USA,United States,Northern America,North America,2022-07-29,2022,Q3,7,Friday,30,Series C,65,https://digiday.com/media/ad-tech-firm-quantcast-cuts-6-in-headcount-as-economic-storm-clouds-gather/
2149,Sherpa,22,NA,Travel,Toronto,CAN,Canada,Northern America,North America,2022-07-29,2022,Q3,7,Friday,30,Unknown,11,https://www.linkedin.com/posts/maxtremaine_it-has-been-an-amazing-year-for-sherpa-activity-6962384880487866368-v491/
1706,Ola,1000,NA,Transportation,Bengaluru,IND,India,Southern Asia,Asia,2022-07-29,2022,Q3,7,Friday,30,Series J,5000,https://economictimes.indiatimes.com/tech/startups/ola-to-fire-about-1000-employees-across-verticals-even-as-focus-shifts-to-electric-mobility/articleshow/93194411.cms
978,Gatherly,NA,0.5,Marketing,Atlanta,USA,United States,Northern America,North America,2022-07-31,2022,Q3,7,Sunday,30,Unknown,NA,Company exec
2585,Vee,16,0.32,HR,Tel Aviv,ISR,Israel,Western Asia,Asia,2022-07-31,2022,Q3,7,Sunday,30,Seed,15,https://www.calcalistech.com/ctechnews/article/syarhxntq
1541,Metigy,75,1,Marketing,Sydney,AUS,Australia,Australia and New Zealand,Oceania,2022-07-31,2022,Q3,7,Sunday,30,Series B,18,https://www.linkedin.com/posts/myrabeal_talent-tech-recruitment-activity-6959703840858259456-V8Tv/
2681,Whereby,NA,NA,Other,Oslo,NOR,Norway,Northern Europe,Europe,2022-08-01,2022,Q3,8,Monday,31,Series A,10,https://www.linkedin.com/feed/update/urn:li:activity:6959902351079952384/
1081,Hash,58,0.5,Finance,Sao Paulo,BRA,Brazil,Latin America and the Caribbean,South America,2022-08-01,2022,Q3,8,Monday,31,Series C,58,https://oglobo.globo.com/blogs/capital/post/2022/08/startup-de-maquininha-demite-mais-de-metade-da-equipe-e-avalia-fechar-as-portas.ghtml
686,DeHaat,NA,NA,Food,Gurugram,IND,India,Southern Asia,Asia,2022-08-01,2022,Q3,8,Monday,31,Series D,194,https://www.moneycontrol.com/news/business/startup/layoffs-at-agritech-startup-dehaat-less-than-a-year-after-large-fundraise-8929391.html
507,Classkick,NA,NA,Education,Chicago,USA,United States,Northern America,North America,2022-08-01,2022,Q3,8,Monday,31,Seed,1,https://docs.google.com/spreadsheets/d/1u-P5qzyNRdzGVN88c_YztvgggQU1iRDfXyPTk5RRpoI/edit
1743,Oracle,NA,NA,Other,SF Bay Area,USA,United States,Northern America,North America,2022-08-01,2022,Q3,8,Monday,31,Post-IPO,NA,https://www.bloomberg.com/news/articles/2022-08-01/oracle-cuts-workers-in-us-customer-analytics-division?sref=Oeyjq8by#xj4y7vzkg
1726,OnlyFans,NA,NA,Media,London,GBR,United Kingdom,Northern Europe,Europe,2022-08-01,2022,Q3,8,Monday,31,Unknown,NA,https://www.businessinsider.com/onlyfans-lays-off-employees-amid-move-to-reshape-certain-teams-2022-7
1832,Perceptive Automata,NA,1,Transportation,Boston,USA,United States,Northern America,North America,2022-08-01,2022,Q3,8,Monday,31,Series A,20,https://www.therobotreport.com/perceptive-automata-shuts-down-after-funding-dries-up/
1762,Outreach,60,0.05,Sales,Seattle,USA,United States,Northern America,North America,2022-08-02,2022,Q3,8,Tuesday,31,Series G,489,https://www.linkedin.com/posts/medinism_throughout-outreachs-journey-as-a-start-up-activity-6960299213226225664-PNsG/
964,FuboTV,NA,NA,Media,New York City,USA,United States,Northern America,North America,2022-08-02,2022,Q3,8,Tuesday,31,Post-IPO,151,https://www.businessinsider.com/fubotv-conducts-layoffs-in-us-2022-8
2122,Seegrid,90,NA,Logistics,Pittsburgh,USA,United States,Northern America,North America,2022-08-02,2022,Q3,8,Tuesday,31,Unknown,107,https://www.therobotreport.com/sources-amr-maker-seegrid-hit-with-layoffs/
2132,Sendy,30,0.1,Logistics,Nairobi,KEN,Kenya,Sub-Saharan Africa,Africa,2022-08-02,2022,Q3,8,Tuesday,31,Series B,26,https://techcabal.com/2022/08/02/kenyan-logistics-startup-sendy-lays-off-10-of-its-staff/
1369,Latch,115,0.37,Security,New York City,USA,United States,Northern America,North America,2022-08-02,2022,Q3,8,Tuesday,31,Post-IPO,342,https://www.globenewswire.com/news-release/2022/08/02/2490797/0/en/Latch-announces-further-changes-to-improve-operating-efficiency.html
379,Butterfly Network,NA,0.1,Healthcare,New Haven,USA,United States,Northern America,North America,2022-08-02,2022,Q3,8,Tuesday,31,Post-IPO,530,Internal memo
2413,The Predictive Index,40,NA,HR,Boston,USA,United States,Northern America,North America,2022-08-02,2022,Q3,8,Tuesday,31,Acquired,71,https://www.linkedin.com/feed/update/urn:li:activity:6961029042426757120/
2289,Stedi,23,0.3,Product,Boulder,USA,United States,Northern America,North America,2022-08-02,2022,Q3,8,Tuesday,31,Series B,75,https://twitter.com/GergelyOrosz/status/1554707921984016387
1690,Nylas,80,0.25,Product,SF Bay Area,USA,United States,Northern America,North America,2022-08-02,2022,Q3,8,Tuesday,31,Series C,175,https://www.nylas.com/blog/a-message-from-nylas-co-founder-ceo-gleb-polyakov/
1009,Glossier,19,0.08,Retail,New York City,USA,United States,Northern America,North America,2022-08-02,2022,Q3,8,Tuesday,31,Series E,266,https://www.modernretail.co/startups/glossier-lays-off-about-two-dozen-employees-as-it-ramps-up-hiring-in-wholesale-and-retail/amp/
2052,Robinhood,713,0.23,Finance,SF Bay Area,USA,United States,Northern America,North America,2022-08-02,2022,Q3,8,Tuesday,31,Post-IPO,5600,https://techcrunch.com/2022/08/02/robinhood-23-layoff-vlad-tenev-responsibility-hiring/
2584,Vedantu,100,NA,Education,Bengaluru,IND,India,Southern Asia,Asia,2022-08-02,2022,Q3,8,Tuesday,31,Series E,292,https://inc42.com/buzz/exclusive-edtech-unicorn-vedantu-lays-off-another-100-employees/
2132,Sendy,54,0.2,Logistics,Nairobi,KEN,Kenya,Sub-Saharan Africa,Africa,2022-08-02,2022,Q3,8,Tuesday,31,Series B,26,https://techcrunch.com/2022/10/05/sendy-conducts-second-round-of-layoffs-20-of-its-remaining-staff-affected/
2550,Unbounce,47,0.2,Marketing,Vancouver,CAN,Canada,Northern America,North America,2022-08-03,2022,Q3,8,Wednesday,31,Series A,39,https://betakit.com/unbounce-lays-off-20-percent-of-staff-as-part-of-larger-company-restructuring/
1939,Puppet,NA,0.15,Infrastructure,Portland,USA,United States,Northern America,North America,2022-08-03,2022,Q3,8,Wednesday,31,Acquired,189,Internal memo
2243,SoundCloud,NA,0.2,Consumer,Berlin,DEU,Germany,Western Europe,Europe,2022-08-03,2022,Q3,8,Wednesday,31,Unknown,542,https://www.billboard.com/pro/soundcloud-layoffs-20-percent-workforce-global/
424,CarDekho,NA,NA,Transportation,Gurugram,IND,India,Southern Asia,Asia,2022-08-03,2022,Q3,8,Wednesday,31,Series E,497,https://www.thehindubusinessline.com/companies/start-up-layoffs-cardekho-vedantu-fire-employees-as-funding-crunch-continues/article65721345.ece
254,Beyond Meat,40,0.04,Food,Los Angeles,USA,United States,Northern America,North America,2022-08-03,2022,Q3,8,Wednesday,31,Post-IPO,122,https://www.bloomberg.com/news/articles/2022-08-03/beyond-meat-eliminates-about-40-positions-in-cost-cutting-move
2412,The Org,13,NA,HR,New York,USA,United States,Northern America,North America,2022-08-03,2022,Q3,8,Wednesday,31,Series B,39,https://www.linkedin.com/posts/theorg_this-week-the-org-laid-off-13-of-our-ny-based-activity-6960585154205515776-7Qf_/
1088,Healthcare.com,149,NA,Healthcare,Miami,USA,United States,Northern America,North America,2022-08-03,2022,Q3,8,Wednesday,31,Series C,244,https://www.bizjournals.com/southflorida/inno/stories/news/2022/08/03/healthcare-inc-cuts-149-jobs-miami.html
